revenue_id,revenue_month,customer_id,product_id,revenue_type,opening_mrr_inr,movement_mrr_inr,closing_mrr_inr,recognized_revenue_inr,arr_run_rate_inr
R008616,2024-11-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008617,2024-12-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008618,2025-01-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008619,2025-02-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008620,2025-03-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008621,2025-04-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008622,2025-05-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008623,2025-06-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008624,2025-07-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008625,2025-08-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008626,2025-09-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008627,2025-10-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008628,2025-11-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008629,2025-12-01,C0310,P002,Recurring,450000,0,450000,450000,5400000
R008630,2024-08-01,C0311,P001,New,0,115000,115000,115000,1380000
R008631,2024-09-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008632,2024-10-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008633,2024-11-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008634,2024-12-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008635,2025-01-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008636,2025-02-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008637,2025-03-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008638,2025-04-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008639,2025-05-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008640,2025-06-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008641,2025-07-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008642,2025-08-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008643,2025-09-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008644,2025-10-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008645,2025-11-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008646,2025-12-01,C0311,P001,Recurring,115000,0,115000,115000,1380000
R008647,2024-08-01,C0312,P001,New,0,130000,130000,130000,1560000
R008648,2024-09-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008649,2024-10-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008650,2024-11-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008651,2024-12-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008652,2025-01-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008653,2025-02-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008654,2025-03-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008655,2025-04-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008656,2025-05-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008657,2025-06-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008658,2025-07-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008659,2025-08-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008660,2025-09-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008661,2025-10-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008662,2025-11-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008663,2025-12-01,C0312,P001,Recurring,130000,0,130000,130000,1560000
R008664,2024-08-01,C0313,P001,New,0,105000,105000,105000,1260000
R008665,2024-09-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008666,2024-10-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008667,2024-11-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008668,2024-12-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008669,2025-01-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008670,2025-02-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008671,2025-03-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008672,2025-04-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008673,2025-05-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008674,2025-08-01,C0313,P001,Reactivation,0,105000,105000,105000,1260000
R008675,2025-09-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008676,2025-10-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008677,2025-11-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008678,2025-12-01,C0313,P001,Recurring,105000,0,105000,105000,1260000
R008679,2024-08-01,C0314,P002,New,0,320000,320000,320000,3840000
R008680,2024-09-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008681,2024-10-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008682,2024-11-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008683,2024-12-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008684,2025-01-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008685,2025-02-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008686,2025-03-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008687,2025-04-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008688,2025-05-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008689,2025-06-01,C0314,P002,Recurring,320000,0,320000,320000,3840000
R008690,2025-07-01,C0314,P002,Expansion,320000,50000,370000,370000,4440000
R008691,2025-08-01,C0314,P002,Recurring,370000,0,370000,370000,4440000
R008692,2025-09-01,C0314,P002,Recurring,370000,0,370000,370000,4440000
R008693,2025-10-01,C0314,P002,Recurring,370000,0,370000,370000,4440000
R008694,2025-11-01,C0314,P002,Recurring,370000,0,370000,370000,4440000
R008695,2025-12-01,C0314,P002,Recurring,370000,0,370000,370000,4440000
R008696,2024-08-01,C0315,P001,New,0,120000,120000,120000,1440000
R008697,2024-09-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008698,2024-10-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008699,2024-11-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008700,2024-12-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008701,2025-01-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008702,2025-02-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008703,2025-03-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008704,2025-04-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008705,2025-05-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008706,2025-06-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008707,2025-07-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008708,2025-08-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008709,2025-09-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008710,2025-10-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008711,2025-11-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008712,2025-12-01,C0315,P001,Recurring,120000,0,120000,120000,1440000
R008713,2024-08-01,C0316,P002,New,0,320000,320000,320000,3840000
R008714,2024-09-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008715,2024-10-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008716,2024-11-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008717,2024-12-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008718,2025-01-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008719,2025-02-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008720,2025-03-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008721,2025-04-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008722,2025-05-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008723,2025-06-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008724,2025-07-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008725,2025-08-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008726,2025-09-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008727,2025-10-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008728,2025-11-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008729,2025-12-01,C0316,P002,Recurring,320000,0,320000,320000,3840000
R008730,2024-09-01,C0317,P002,New,0,290000,290000,290000,3480000
R008731,2024-10-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008732,2024-11-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008733,2024-12-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008734,2025-01-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008735,2025-02-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008736,2025-03-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008737,2025-04-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008738,2025-05-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008739,2025-06-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008740,2025-07-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008741,2025-08-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008742,2025-09-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008743,2025-10-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008744,2025-11-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008745,2025-12-01,C0317,P002,Recurring,290000,0,290000,290000,3480000
R008746,2024-09-01,C0318,P002,New,0,480000,480000,480000,5760000
R008747,2024-10-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008748,2024-11-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008749,2024-12-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008750,2025-01-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008751,2025-02-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008752,2025-03-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008753,2025-04-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008754,2025-05-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008755,2025-06-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008756,2025-07-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008757,2025-08-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008758,2025-09-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008759,2025-10-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008760,2025-11-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008761,2025-12-01,C0318,P002,Recurring,480000,0,480000,480000,5760000
R008762,2024-09-01,C0319,P002,New,0,290000,290000,290000,3480000
R008763,2024-10-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008764,2024-11-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008765,2024-12-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008766,2025-01-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008767,2025-02-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008768,2025-03-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008769,2025-04-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008770,2025-05-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008771,2025-06-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008772,2025-07-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008773,2025-08-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008774,2025-09-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008775,2025-10-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008776,2025-11-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008777,2025-12-01,C0319,P002,Recurring,290000,0,290000,290000,3480000
R008778,2024-09-01,C0320,P002,New,0,260000,260000,260000,3120000
R008779,2024-10-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008780,2024-11-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008781,2024-12-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008782,2025-01-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008783,2025-02-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008784,2025-03-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008785,2025-04-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008786,2025-05-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008787,2025-06-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008788,2025-07-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008789,2025-08-01,C0320,P002,Recurring,260000,0,260000,260000,3120000
R008790,2025-09-01,C0320,P002,Expansion,260000,30000,290000,290000,3480000
R008791,2025-10-01,C0320,P002,Recurring,290000,0,290000,290000,3480000
R008792,2025-11-01,C0320,P002,Recurring,290000,0,290000,290000,3480000
R008793,2025-12-01,C0320,P002,Recurring,290000,0,290000,290000,3480000
R008794,2024-09-01,C0321,P002,New,0,310000,310000,310000,3720000
R008795,2024-10-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008796,2024-11-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008797,2024-12-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008798,2025-01-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008799,2025-02-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008800,2025-03-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008801,2025-04-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008802,2025-05-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008803,2025-06-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008804,2025-07-01,C0321,P002,Recurring,310000,0,310000,310000,3720000
R008805,2025-08-01,C0321,P002,Expansion,310000,25000,335000,335000,4020000
R008806,2025-09-01,C0321,P002,Recurring,335000,0,335000,335000,4020000
R008807,2025-10-01,C0321,P002,Recurring,335000,0,335000,335000,4020000
R008808,2025-11-01,C0321,P002,Recurring,335000,0,335000,335000,4020000
R008809,2025-12-01,C0321,P002,Recurring,335000,0,335000,335000,4020000
R008810,2024-09-01,C0322,P001,New,0,90000,90000,90000,1080000
R008811,2024-10-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008812,2024-11-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008813,2024-12-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008814,2025-01-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008815,2025-02-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008816,2025-03-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008817,2025-04-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008818,2025-05-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008819,2025-06-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008820,2025-07-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008821,2025-08-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008822,2025-09-01,C0322,P001,Recurring,90000,0,90000,90000,1080000
R008823,2025-10-01,C0322,P002,Upgrade,90000,160000,250000,250000,3000000
R008824,2025-11-01,C0322,P002,Recurring,250000,0,250000,250000,3000000
R008825,2025-12-01,C0322,P002,Recurring,250000,0,250000,250000,3000000
R008826,2024-09-01,C0323,P001,New,0,165000,165000,165000,1980000
R008827,2024-10-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008828,2024-11-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008829,2024-12-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008830,2025-01-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008831,2025-02-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008832,2025-03-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008833,2025-04-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008834,2025-05-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008835,2025-10-01,C0323,P001,Reactivation,0,165000,165000,165000,1980000
R008836,2025-11-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008837,2025-12-01,C0323,P001,Recurring,165000,0,165000,165000,1980000
R008838,2024-09-01,C0324,P001,New,0,135000,135000,135000,1620000
R008839,2024-10-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008840,2024-11-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008841,2024-12-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008842,2025-01-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008843,2025-02-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008844,2025-03-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008845,2025-04-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008846,2025-05-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008847,2025-06-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008848,2025-07-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008849,2025-08-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008850,2025-09-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008851,2025-10-01,C0324,P001,Recurring,135000,0,135000,135000,1620000
R008852,2025-11-01,C0324,P001,Expansion,135000,10000,145000,145000,1740000
R008853,2025-12-01,C0324,P001,Recurring,145000,0,145000,145000,1740000
R008854,2024-09-01,C0325,P001,New,0,150000,150000,150000,1800000
R008855,2024-10-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008856,2024-11-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008857,2024-12-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008858,2025-01-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008859,2025-02-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008860,2025-03-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008861,2025-04-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008862,2025-05-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008863,2025-06-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008864,2025-07-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008865,2025-08-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008866,2025-09-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008867,2025-10-01,C0325,P001,Recurring,150000,0,150000,150000,1800000
R008868,2025-11-01,C0325,P001,Expansion,150000,25000,175000,175000,2100000
R008869,2025-12-01,C0325,P001,Recurring,175000,0,175000,175000,2100000
R008870,2024-09-01,C0326,P001,New,0,105000,105000,105000,1260000
R008871,2024-10-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008872,2024-11-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008873,2024-12-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008874,2025-01-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008875,2025-02-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008876,2025-03-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008877,2025-04-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008878,2025-05-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008879,2025-06-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008880,2025-07-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008881,2025-08-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008882,2025-09-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008883,2025-10-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008884,2025-11-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008885,2025-12-01,C0326,P001,Recurring,105000,0,105000,105000,1260000
R008886,2024-09-01,C0327,P002,New,0,500000,500000,500000,6000000
R008887,2024-10-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008888,2024-11-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008889,2024-12-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008890,2025-01-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008891,2025-02-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008892,2025-03-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008893,2025-04-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008894,2025-05-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008895,2025-06-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008896,2025-07-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008897,2025-08-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008898,2025-09-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008899,2025-10-01,C0327,P002,Recurring,500000,0,500000,500000,6000000
R008900,2025-11-01,C0327,P002,Expansion,500000,45000,545000,545000,6540000
R008901,2025-12-01,C0327,P002,Recurring,545000,0,545000,545000,6540000
R008902,2024-09-01,C0328,P002,New,0,250000,250000,250000,3000000
R008903,2024-10-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008904,2024-11-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008905,2024-12-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008906,2025-01-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008907,2025-02-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008908,2025-03-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008909,2025-04-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008910,2025-05-01,C0328,P002,Recurring,250000,0,250000,250000,3000000
R008911,2025-06-01,C0328,P002,Expansion,250000,20000,270000,270000,3240000
R008912,2024-09-01,C0329,P002,New,0,260000,260000,260000,3120000
R008913,2024-10-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008914,2024-11-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008915,2024-12-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008916,2025-01-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008917,2025-02-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008918,2025-03-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008919,2025-04-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008920,2025-05-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008921,2025-06-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008922,2025-07-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008923,2025-08-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008924,2025-09-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008925,2025-10-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008926,2025-11-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008927,2025-12-01,C0329,P002,Recurring,260000,0,260000,260000,3120000
R008928,2024-09-01,C0330,P002,New,0,400000,400000,400000,4800000
R008929,2024-10-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008930,2024-11-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008931,2024-12-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008932,2025-01-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008933,2025-02-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008934,2025-03-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008935,2025-04-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008936,2025-05-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008937,2025-10-01,C0330,P002,Reactivation,0,400000,400000,400000,4800000
R008938,2025-11-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008939,2025-12-01,C0330,P002,Recurring,400000,0,400000,400000,4800000
R008940,2024-10-01,C0331,P001,New,0,130000,130000,130000,1560000
R008941,2024-11-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008942,2024-12-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008943,2025-01-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008944,2025-02-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008945,2025-03-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008946,2025-04-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008947,2025-05-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008948,2025-06-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008949,2025-07-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008950,2025-08-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008951,2025-09-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008952,2025-10-01,C0331,P001,Recurring,130000,0,130000,130000,1560000
R008953,2025-11-01,C0331,P001,Expansion,130000,25000,155000,155000,1860000
R008954,2025-12-01,C0331,P001,Recurring,155000,0,155000,155000,1860000
R008955,2024-10-01,C0332,P001,New,0,165000,165000,165000,1980000
R008956,2024-11-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008957,2024-12-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008958,2025-01-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008959,2025-02-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008960,2025-03-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008961,2025-04-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008962,2025-05-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008963,2025-06-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008964,2025-07-01,C0332,P001,Recurring,165000,0,165000,165000,1980000
R008965,2025-12-01,C0332,P001,Reactivation,0,165000,165000,165000,1980000
R008966,2024-10-01,C0333,P001,New,0,130000,130000,130000,1560000
R008967,2024-11-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008968,2024-12-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008969,2025-01-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008970,2025-02-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008971,2025-03-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008972,2025-04-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008973,2025-05-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008974,2025-06-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008975,2025-07-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008976,2025-08-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008977,2025-09-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008978,2025-10-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008979,2025-11-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008980,2025-12-01,C0333,P001,Recurring,130000,0,130000,130000,1560000
R008981,2024-10-01,C0334,P002,New,0,400000,400000,400000,4800000
R008982,2024-11-01,C0334,P002,Recurring,400000,0,400000,400000,4800000
